attack,fix_size,mem_available,mem_cached,mem_free,mem_inactive,memswap_free,memswap_total
1,4708106240,405450752,423645184,405450752,175611904,645648384,645918720
1,4708106240,405540864,423649280,405540864,175616000,645648384,645918720
1,4708106240,405549056,423649280,405549056,175611904,645648384,645918720
1,4708106240,405594112,423649280,405594112,175611904,645648384,645918720
1,4708106240,405553152,423649280,405553152,175611904,645648384,645918720
1,4708106240,405553152,423649280,405553152,175611904,645648384,645918720
1,4708106240,405557248,423653376,405557248,175616000,645648384,645918720
1,4708106240,405598208,423653376,405598208,175611904,645648384,645918720
1,4708106240,405561344,423653376,405561344,175611904,645648384,645918720
1,4708106240,405577728,423653376,405577728,175611904,645648384,645918720
1,4708106240,405450752,423653376,405450752,175611904,645648384,645918720
1,4708106240,405565440,423657472,405565440,175616000,645648384,645918720
1,4708106240,405458944,423657472,405458944,175611904,645648384,645918720
1,4708106240,405520384,423657472,405520384,175611904,645648384,645918720
1,4708106240,405458944,423657472,405458944,175611904,645648384,645918720
1,4708106240,405487616,423661568,405487616,175616000,645648384,645918720
1,4708106240,405471232,423661568,405471232,175611904,645648384,645918720
1,4708106240,405475328,423661568,405475328,175611904,645648384,645918720
1,4708106240,405479424,423661568,405479424,175611904,645648384,645918720
1,4708106240,405479424,423661568,405479424,175611904,645648384,645918720
1,4708106240,405483520,423665664,405483520,175616000,645648384,645918720
1,4708106240,405483520,423665664,405483520,175611904,645648384,645918720
1,4708106240,405483520,423665664,405483520,175611904,645648384,645918720
1,4708106240,404951040,423665664,404951040,175611904,645648384,645918720
1,4708106240,405004288,423665664,405004288,175611904,645648384,645918720
1,4708106240,405483520,423669760,405483520,175616000,645648384,645918720
1,4708106240,405495808,423669760,405495808,175611904,645648384,645918720
1,4708106240,405512192,423669760,405512192,175611904,645648384,645918720
1,4708106240,405512192,423669760,405512192,175611904,645648384,645918720
1,4708106240,405499904,423673856,405499904,175616000,645648384,645918720
1,4708106240,405516288,423673856,405516288,175611904,645648384,645918720
1,4708106240,405499904,423673856,405499904,175611904,645648384,645918720
1,4708106240,405504000,423673856,405504000,175611904,645648384,645918720
1,4708106240,405483520,423673856,405483520,175611904,645648384,645918720
1,4708106240,405508096,423677952,405508096,175616000,645648384,645918720
1,4708106240,405561344,423677952,405561344,175611904,645648384,645918720
1,4708106240,405483520,423677952,405483520,175611904,645648384,645918720
1,4708106240,405487616,423677952,405487616,175611904,645648384,645918720
1,4708106240,405495808,423677952,405495808,175611904,645648384,645918720
1,4708106240,405499904,423682048,405499904,175616000,645648384,645918720
1,4708106240,405504000,423682048,405504000,175611904,645648384,645918720
1,4708106240,405512192,423682048,405512192,175611904,645648384,645918720
1,4708106240,405528576,423682048,405528576,175611904,645648384,645918720
1,4708106240,405516288,423686144,405516288,175616000,645648384,645918720
1,4708106240,405532672,423686144,405532672,175611904,645648384,645918720
1,4708106240,405520384,423686144,405520384,175611904,645648384,645918720
1,4708106240,405520384,423686144,405520384,175611904,645648384,645918720
1,4708106240,405520384,423686144,405520384,175611904,645648384,645918720
1,4708106240,405524480,423690240,405524480,175616000,645648384,645918720
1,4708106240,405540864,423690240,405540864,175611904,645648384,645918720
1,4708106240,405540864,423690240,405540864,175611904,645648384,645918720
1,4708106240,405524480,423690240,405524480,175611904,645648384,645918720
1,4708106240,405544960,423690240,405544960,175611904,645648384,645918720
1,4708106240,405532672,423694336,405532672,175616000,645648384,645918720
1,4708106240,405532672,423694336,405532672,175611904,645648384,645918720
1,4708106240,405536768,423694336,405536768,175611904,645648384,645918720
1,4708106240,405512192,423694336,405512192,175611904,645648384,645918720
1,4708106240,405528576,423698432,405528576,175616000,645648384,645918720
1,4708106240,405491712,423698432,405491712,175611904,645648384,645918720
1,4708106240,405516288,423698432,405516288,175611904,645648384,645918720
1,4708106240,405524480,423698432,405524480,175611904,645648384,645918720
1,4708106240,405532672,423698432,405532672,175611904,645648384,645918720
1,4708106240,405536768,423702528,405536768,175616000,645648384,645918720
1,4708106240,405536768,423702528,405536768,175611904,645648384,645918720
1,4708106240,405524480,423702528,405524480,175611904,645648384,645918720
1,4708106240,405565440,423702528,405565440,175611904,645648384,645918720
1,4708106240,405008384,423702528,405008384,175611904,645648384,645918720
1,4708106240,405573632,423706624,405573632,175616000,645648384,645918720
1,4708106240,405549056,423706624,405549056,175611904,645648384,645918720
1,4708106240,405536768,423706624,405536768,175611904,645648384,645918720
1,4708106240,405553152,423706624,405553152,175611904,645648384,645918720
1,4708106240,405516288,423710720,405516288,175616000,645648384,645918720
1,4708106240,405536768,423710720,405536768,175611904,645648384,645918720
1,4708106240,405524480,423710720,405524480,175611904,645648384,645918720
1,4708106240,405528576,423710720,405528576,175611904,645648384,645918720
1,4708106240,405528576,423710720,405528576,175611904,645648384,645918720
1,4708106240,405532672,423714816,405532672,175616000,645648384,645918720
1,4708106240,405573632,423714816,405573632,175611904,645648384,645918720
1,4708106240,405573632,423714816,405573632,175611904,645648384,645918720
1,4708106240,405532672,423714816,405532672,175611904,645648384,645918720
1,4708106240,405549056,423714816,405549056,175611904,645648384,645918720
1,4708106240,405536768,423718912,405536768,175616000,645648384,645918720
1,4708106240,405540864,423718912,405540864,175611904,645648384,645918720
1,4708106240,405585920,423718912,405585920,175611904,645648384,645918720
1,4708106240,405585920,423718912,405585920,175611904,645648384,645918720
1,4708106240,405549056,423723008,405549056,175616000,645648384,645918720
1,4708106240,405549056,423723008,405549056,175611904,645648384,645918720
1,4708106240,405549056,423723008,405549056,175611904,645648384,645918720
1,4708106240,405549056,423723008,405549056,175611904,645648384,645918720
1,4708106240,405536768,423723008,405536768,175611904,645648384,645918720
1,4708106240,405549056,423727104,405549056,175616000,645648384,645918720
1,4708106240,405549056,423727104,405549056,175611904,645648384,645918720
1,4708106240,405495808,423727104,405495808,175611904,645648384,645918720
1,4708106240,405540864,423727104,405540864,175611904,645648384,645918720
1,4708106240,405557248,423727104,405557248,175611904,645648384,645918720
1,4708106240,405544960,423731200,405544960,175616000,645648384,645918720
1,4708106240,405544960,423731200,405544960,175611904,645648384,645918720
1,4708106240,405590016,423731200,405590016,175611904,645648384,645918720
1,4708106240,405553152,423731200,405553152,175611904,645648384,645918720
1,4708106240,405553152,423731200,405553152,175611904,645648384,645918720
1,4708106240,405598208,423735296,405598208,175616000,645648384,645918720
1,4708106240,405446656,423735296,405446656,175611904,645648384,645918720
1,4708106240,405516288,423735296,405516288,175611904,645648384,645918720
1,4708106240,405565440,423735296,405565440,175611904,645648384,645918720
1,4708106240,405028864,423739392,405028864,175616000,645648384,645918720
1,4708106240,405573632,423739392,405573632,175611904,645648384,645918720
1,4708106240,405508096,423739392,405508096,175611904,645648384,645918720
1,4708106240,405585920,423739392,405585920,175611904,645648384,645918720
1,4708106240,405569536,423739392,405569536,175611904,645648384,645918720
1,4708106240,405590016,423743488,405590016,175616000,645648384,645918720
1,4708106240,405577728,423743488,405577728,175611904,645648384,645918720
1,4708106240,405577728,423743488,405577728,175611904,645648384,645918720
1,4708106240,405577728,423743488,405577728,175611904,645648384,645918720
1,4708106240,405467136,423743488,405467136,175611904,645648384,645918720
1,4708106240,405581824,423747584,405581824,175616000,645648384,645918720
1,4708106240,405598208,423747584,405598208,175611904,645648384,645918720
1,4708106240,405549056,423747584,405549056,175611904,645648384,645918720
1,4708106240,405602304,423747584,405602304,175611904,645648384,645918720
1,4708106240,405573632,423751680,405573632,175616000,645648384,645918720
1,4708106240,405581824,423751680,405581824,175611904,645648384,645918720
1,4708106240,405471232,423751680,405471232,175611904,645648384,645918720
1,4708106240,405471232,423751680,405471232,175611904,645648384,645918720
1,4708106240,405471232,423751680,405471232,175611904,645648384,645918720
1,4708106240,405585920,423755776,405585920,175616000,645648384,645918720
1,4708106240,405590016,423755776,405590016,175611904,645648384,645918720
1,4708106240,405495808,423755776,405495808,175611904,645648384,645918720
1,4708106240,405479424,423755776,405479424,175611904,645648384,645918720
1,4708106240,405499904,423755776,405499904,175611904,645648384,645918720
1,4708106240,405528576,423759872,405528576,175616000,645648384,645918720
1,4708106240,405540864,423759872,405540864,175611904,645648384,645918720
1,4708106240,405487616,423759872,405487616,175611904,645648384,645918720
1,4708106240,405487616,423759872,405487616,175611904,645648384,645918720
1,4708106240,405491712,423763968,405491712,175616000,645648384,645918720
1,4708106240,405491712,423763968,405491712,175611904,645648384,645918720
1,4708106240,405491712,423763968,405491712,175611904,645648384,645918720
1,4708106240,405491712,423763968,405491712,175611904,645648384,645918720
1,4708106240,405508096,423763968,405508096,175611904,645648384,645918720
1,4708106240,405495808,423768064,405495808,175616000,645648384,645918720
1,4708106240,405495808,423768064,405495808,175611904,645648384,645918720
1,4708106240,405495808,423768064,405495808,175611904,645648384,645918720
1,4708106240,405495808,423768064,405495808,175611904,645648384,645918720
1,4708106240,404963328,423768064,404963328,175611904,645648384,645918720
1,4708106240,405102592,423772160,405102592,175616000,645648384,645918720
1,4708106240,405618688,423772160,405618688,175611904,645648384,645918720
1,4708106240,405553152,423772160,405553152,175611904,645648384,645918720
1,4708106240,405516288,423772160,405516288,175611904,645648384,645918720
1,4708106240,405520384,423776256,405520384,175616000,645648384,645918720
1,4708106240,405504000,423776256,405504000,175611904,645648384,645918720
1,4708106240,405504000,423776256,405504000,175611904,645648384,645918720
1,4708106240,405504000,423776256,405504000,175611904,645648384,645918720
1,4708106240,405504000,423776256,405504000,175611904,645648384,645918720
1,4708106240,405508096,423780352,405508096,175616000,645648384,645918720
1,4708106240,405508096,423780352,405508096,175611904,645648384,645918720
1,4708106240,405508096,423780352,405508096,175611904,645648384,645918720
1,4708106240,405512192,423780352,405512192,175611904,645648384,645918720
1,4708106240,405565440,423780352,405565440,175611904,645648384,645918720
1,4708106240,405532672,423784448,405532672,175616000,645648384,645918720
1,4708106240,405516288,423784448,405516288,175611904,645648384,645918720
1,4708106240,405516288,423784448,405516288,175611904,645648384,645918720
